card_code,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment
2719000417647.0,34,12,43459.8,3,4,5,345,12,Champions
2719000417654.0,10,1,2740.0,4,1,1,411,6,Potential
2719000417661.0,6,9,41920.0,5,4,5,545,14,Champions
2719000417678.0,185,3,3844.42,1,2,1,121,4,At Risk
2719000417692.0,2,9,30670.0,5,4,4,544,13,Champions
2719000417708.0,66,1,1530.0,2,1,1,211,4,At Risk
2719000417715.0,1,35,53258.3,5,5,5,555,15,Champions
2719000417784.0,98,1,12890.0,2,1,3,213,6,Potential
2719000417791.0,23,7,26380.0,3,4,4,344,11,Loyal
2719000417807.0,11,7,34835.0,4,4,4,444,12,Champions
2719000417814.0,11,23,21805.9,4,5,4,454,13,Champions
2719000417845.0,5,7,26765.0,5,4,4,544,13,Champions
2719000417852.0,12,1,2130.0,4,1,1,411,6,Potential
2719000417876.0,141,1,3480.0,1,1,1,111,3,Lost
2719000417890.0,7,23,73697.5,5,5,5,555,15,Champions
2719000417944.0,3,15,39625.979999999996,5,5,4,554,14,Champions
2719000417975.0,7,12,19214.44,5,4,3,543,12,Champions
2719000417982.0,172,2,2185.48,1,1,1,111,3,Lost
2719000418002.0,5,6,3584.0,5,3,1,531,9,Loyal
2719000418521.0,213,1,550.0,1,1,1,111,3,Lost
2719000418538.0,34,10,27915.66,3,4,4,344,11,Loyal
2719000418545.0,207,1,1000.0,1,1,1,111,3,Lost
2719000418552.0,28,10,22860.0,3,4,4,344,11,Loyal
2719000418569.0,1,39,55197.4,5,5,5,555,15,Champions
2719000418576.0,4,1,6960.0,5,1,2,512,8,Potential
2719000418613.0,8,18,21958.08,5,5,4,554,14,Champions
2719000418668.0,132,2,1350.0,1,1,1,111,3,Lost
2719000418675.0,1,30,29100.62,5,5,4,554,14,Champions
2719000418699.0,32,18,54598.48,3,5,5,355,13,Champions
2719000418729.0,2,37,77055.31,5,5,5,555,15,Champions
2719000418750.0,43,8,15738.0,3,4,3,343,10,Loyal
2719000418774.0,62,11,63623.18,2,4,5,245,11,Loyal
2719000418781.0,115,4,4690.0,1,3,2,132,6,Potential
2719000418798.0,156,3,5070.0,1,2,2,122,5,At Risk
2719000418811.0,17,3,11610.0,4,2,3,423,9,Loyal
2719000418842.0,28,1,180.0,3,1,1,311,5,At Risk
2719000418859.0,52,4,44753.75,3,3,5,335,11,Loyal
2719000418866.0,217,1,12000.0,1,1,3,113,5,At Risk
2719000418873.0,9,7,25490.0,4,4,4,444,12,Champions
2719000418880.0,1,254,193509.35,5,5,5,555,15,Champions
2719000418897.0,199,1,2700.0,1,1,1,111,3,Lost
2719000418934.0,30,1,1420.0,3,1,1,311,5,At Risk
2719000418941.0,84,2,5320.75,2,1,2,212,5,At Risk
2719000418989.0,77,2,6580.0,2,1,2,212,5,At Risk
2719000419009.0,14,23,71375.0,4,5,5,455,14,Champions
2719000421071.0,13,1,1900.0,4,1,1,411,6,Potential
2719000421088.0,84,3,14675.0,2,2,3,223,7,Potential
2719000421095.0,214,1,1180.0,1,1,1,111,3,Lost
2719000421118.0,12,1,2758.4,4,1,1,411,6,Potential
2719000421125.0,214,1,12500.0,1,1,3,113,5,At Risk
2719000421163.0,65,2,21740.0,2,1,4,214,7,Potential
2719000421187.0,2,2,6415.0,5,1,2,512,8,Potential
2719000421194.0,39,4,17660.0,3,3,3,333,9,Loyal
2719000421200.0,1,26,212433.61000000002,5,5,5,555,15,Champions
2719000421217.0,31,11,10208.85,3,4,2,342,9,Loyal
2719000421248.0,37,8,23214.12,3,4,4,344,11,Loyal
2719000421279.0,59,6,10820.0,2,3,3,233,8,Potential
2719000421286.0,127,3,11190.0,1,2,3,123,6,Potential
2719000421323.0,130,1,2500.0,1,1,1,111,3,Lost
2719000421330.0,112,2,3340.0,1,1,1,111,3,Lost
2719000421347.0,6,12,37508.6,5,4,4,544,13,Champions
2719000421361.0,146,2,13970.0,1,1,3,113,5,At Risk
2719000421378.0,140,2,9047.11,1,1,2,112,4,At Risk
2719000421385.0,23,8,35405.84,3,4,4,344,11,Loyal
2719000421422.0,19,11,42024.8,4,4,5,445,13,Champions
2719000421453.0,6,22,21232.46,5,5,4,554,14,Champions
2719000421477.0,3,19,33181.0,5,5,4,554,14,Champions
2719000421484.0,111,1,3710.0,1,1,1,111,3,Lost
2719000421491.0,18,8,13060.0,4,4,3,443,11,Loyal
2719000421514.0,29,12,24590.0,3,4,4,344,11,Loyal
2719000421538.0,121,3,10290.0,1,2,2,122,5,At Risk
2719000421545.0,64,1,2520.0,2,1,1,211,4,At Risk
2719000421552.0,7,11,49054.0,5,4,5,545,14,Champions
2719000421569.0,82,2,1080.0,2,1,1,211,4,At Risk
2719000421583.0,9,12,52684.340000000004,4,4,5,445,13,Champions
2719000421590.0,6,18,29390.0,5,5,4,554,14,Champions
2719000421606.0,61,1,1510.0,2,1,1,211,4,At Risk
2719000421637.0,181,2,2712.5,1,1,1,111,3,Lost
2719000421644.0,23,9,11960.779999999999,3,4,3,343,10,Loyal
2719000421651.0,149,3,9195.0,1,2,2,122,5,At Risk
2719000421668.0,4,28,21251.0,5,5,4,554,14,Champions
2719000421675.0,220,1,2425.0,1,1,1,111,3,Lost
2719000421712.0,45,3,5396.0,3,2,2,322,7,Potential
2719000421729.0,1,47,122756.8,5,5,5,555,15,Champions
2719000421736.0,143,2,9950.0,1,1,2,112,4,At Risk
2719000421750.0,4,44,45962.04,5,5,5,555,15,Champions
2719000421767.0,16,12,29263.760000000002,4,4,4,444,12,Champions
2719000421781.0,9,31,71923.32,4,5,5,455,14,Champions
2719000421798.0,3,14,43670.0,5,5,5,555,15,Champions
2719000421835.0,1,97,224508.23,5,5,5,555,15,Champions
2719000421842.0,56,3,12716.0,2,2,3,223,7,Potential
2719000421866.0,128,3,6960.0,1,2,2,122,5,At Risk
2719000421897.0,2,16,18040.0,5,5,3,553,13,Champions
2719000421910.0,147,4,14190.0,1,3,3,133,7,Potential
2719000421934.0,159,1,4690.0,1,1,2,112,4,At Risk
2719000421941.0,107,6,21778.1,2,3,4,234,9,Loyal
2719000421972.0,47,2,3795.0,3,1,1,311,5,At Risk
2719000421989.0,4,11,45475.04,5,4,5,545,14,Champions
2719000430028.0,98,1,1072.9,2,1,1,211,4,At Risk
2719000430035.0,7,4,42599.0,5,3,5,535,13,Champions
2719000430042.0,105,3,16200.0,2,2,3,223,7,Potential
2719000430059.0,109,2,1240.0,2,1,1,211,4,At Risk
2719000430073.0,86,1,4300.0,2,1,1,211,4,At Risk
2719000430110.0,197,2,2720.0,1,1,1,111,3,Lost
2719000430127.0,208,11,11329.76,1,4,3,143,8,Potential
2719000430141.0,65,11,62980.0,2,4,5,245,11,Loyal
2719000430165.0,76,5,7321.1,2,3,2,232,7,Potential
2719000430172.0,184,1,670.0,1,1,1,111,3,Lost
2719000430189.0,69,24,48882.7,2,5,5,255,12,Champions
2719000430196.0,23,9,26987.81,3,4,4,344,11,Loyal
2719000430219.0,78,12,20335.6,2,4,4,244,10,Loyal
2719000430226.0,74,4,8280.0,2,3,2,232,7,Potential
2719000430233.0,4,2,11390.0,5,1,3,513,9,Loyal
2719000430257.0,206,3,10230.0,1,2,2,122,5,At Risk
2719000430271.0,94,2,12790.0,2,1,3,213,6,Potential
2719000430301.0,41,10,38432.03,3,4,4,344,11,Loyal
2719000430325.0,31,5,25031.28,3,3,4,334,10,Loyal
2719000430332.0,14,6,19998.98,4,3,3,433,10,Loyal
2719000430349.0,26,3,2213.96,3,2,1,321,6,Potential
2719000430356.0,1,53,149600.78,5,5,5,555,15,Champions
2719000430370.0,178,10,6509.0,1,4,2,142,7,Potential
2719000430394.0,7,25,150266.98,5,5,5,555,15,Champions
2719000430400.0,107,6,12586.1,2,3,3,233,8,Potential
2719000430424.0,171,9,17308.52,1,4,3,143,8,Potential
2719000430431.0,89,6,42657.97,2,3,5,235,10,Loyal
2719000430448.0,11,4,13900.0,4,3,3,433,10,Loyal
2719000430462.0,1,40,75549.14,5,5,5,555,15,Champions
2719000430479.0,98,4,25708.0,2,3,4,234,9,Loyal
2719000430486.0,186,2,1170.0,1,1,1,111,3,Lost
2719000430493.0,4,8,61390.0,5,4,5,545,14,Champions
2719000430509.0,28,12,42247.22,3,4,5,345,12,Champions
2719000430516.0,28,30,47743.51,3,5,5,355,13,Champions
2719000430523.0,2,12,99320.0,5,4,5,545,14,Champions
2719000430547.0,24,16,54255.0,3,5,5,355,13,Champions
2719000430622.0,16,9,43012.74,4,4,5,445,13,Champions
2719000430639.0,68,8,19200.0,2,4,3,243,9,Loyal
2719000430646.0,223,1,3680.0,1,1,1,111,3,Lost
2719000430653.0,64,5,9830.0,2,3,2,232,7,Potential
2719000430677.0,3,21,32986.03,5,5,4,554,14,Champions
2719000430684.0,45,3,3210.0,3,2,1,321,6,Potential
2719000430714.0,12,7,26064.54,4,4,4,444,12,Champions
2719000430721.0,8,6,18440.6,5,3,3,533,11,Loyal
2719000430738.0,1,74,183591.97,5,5,5,555,15,Champions
2719000430769.0,4,7,52060.0,5,4,5,545,14,Champions
2719000430813.0,203,1,3155.0,1,1,1,111,3,Lost
2719000430820.0,24,3,20695.0,3,2,4,324,9,Loyal
2719000430837.0,157,1,4390.0,1,1,1,111,3,Lost
2719000430868.0,60,2,4021.0,2,1,1,211,4,At Risk
2719000430905.0,137,3,11255.0,1,2,3,123,6,Potential
2719000430967.0,86,1,1500.0,2,1,1,211,4,At Risk
2719000430974.0,12,4,5330.0,4,3,2,432,9,Loyal
2719000430981.0,15,7,18710.0,4,4,3,443,11,Loyal
2719000431025.0,40,3,9550.0,3,2,2,322,7,Potential
2719000431056.0,5,13,142125.2,5,5,5,555,15,Champions
2719000431087.0,11,16,93910.0,4,5,5,455,14,Champions
2719000431094.0,2,11,43276.64,5,4,5,545,14,Champions
2719000431117.0,27,2,28605.0,3,1,4,314,8,Potential
2719000431124.0,62,13,41403.0,2,5,5,255,12,Champions
2719000431131.0,105,3,17780.0,2,2,3,223,7,Potential
2719000431179.0,109,7,27925.21,2,4,4,244,10,Loyal
2719000431186.0,4,47,115157.76,5,5,5,555,15,Champions
2719000431193.0,134,5,7399.0,1,3,2,132,6,Potential
2719000431209.0,4,13,44982.74,5,5,5,555,15,Champions
2719000431216.0,128,2,2940.0,1,1,1,111,3,Lost
2719000431230.0,16,20,79153.18,4,5,5,455,14,Champions
2719000431247.0,105,1,19790.0,2,1,3,213,6,Potential
2719000431254.0,16,4,15910.0,4,3,3,433,10,Loyal
2719000431261.0,73,1,370.0,2,1,1,211,4,At Risk
2719000431285.0,4,30,78288.54000000001,5,5,5,555,15,Champions
2719000431292.0,77,23,44145.83,2,5,5,255,12,Champions
2719000431308.0,73,10,14705.0,2,4,3,243,9,Loyal
2719000431339.0,9,8,30058.940000000002,4,4,4,444,12,Champions
2719000431353.0,2,77,99186.2,5,5,5,555,15,Champions
2719000431384.0,10,2,1100.0,4,1,1,411,6,Potential
2719000431391.0,78,3,16445.0,2,2,3,223,7,Potential
2719000431414.0,161,1,2830.0,1,1,1,111,3,Lost
2719000431452.0,52,7,11550.36,3,4,3,343,10,Loyal
2719000431469.0,217,1,389.76,1,1,1,111,3,Lost
2719000431476.0,107,1,5270.0,2,1,2,212,5,At Risk
2719000431506.0,35,8,55370.0,3,4,5,345,12,Champions
2719000431513.0,123,1,2540.0,1,1,1,111,3,Lost
2719000431544.0,157,5,20261.0,1,3,4,134,8,Potential
2719000431551.0,37,10,25516.18,3,4,4,344,11,Loyal
2719000431575.0,11,26,90930.0,4,5,5,455,14,Champions
2719000431582.0,4,11,47095.0,5,4,5,545,14,Champions
2719000431629.0,32,6,17220.0,3,3,3,333,9,Loyal
2719000431636.0,222,1,6538.75,1,1,2,112,4,At Risk
2719000431681.0,7,13,18060.0,5,5,3,553,13,Champions
2719000431704.0,42,2,11160.0,3,1,3,313,7,Potential
2719000431711.0,116,1,700.0,1,1,1,111,3,Lost
2719000431728.0,9,14,137350.56,4,5,5,455,14,Champions
2719000431742.0,4,5,30128.379999999997,5,3,4,534,12,Champions
2719000431766.0,105,10,12690.0,2,4,3,243,9,Loyal
2719000431780.0,2,1,2180.0,5,1,1,511,7,Potential
2719000431803.0,4,10,32938.42,5,4,4,544,13,Champions
2719000431827.0,1,55,93836.68,5,5,5,555,15,Champions
2719000431834.0,9,25,79819.0,4,5,5,455,14,Champions
2719000431865.0,13,4,16830.25,4,3,3,433,10,Loyal
2719000431896.0,63,13,39713.66,2,5,4,254,11,Loyal
2719000431902.0,99,9,20113.14,2,4,3,243,9,Loyal
2719000431919.0,222,1,1900.0,1,1,1,111,3,Lost
2719000431933.0,4,10,20874.02,5,4,4,544,13,Champions
2719000431957.0,11,30,38815.84,4,5,4,454,13,Champions
2719000431964.0,43,11,36050.08,3,4,4,344,11,Loyal
2719000431971.0,3,5,26000.0,5,3,4,534,12,Champions
2719000432008.0,121,3,3030.0,1,2,1,121,4,At Risk
2719000437393.0,5,18,37759.6,5,5,4,554,14,Champions
2719000437409.0,3,57,82934.6,5,5,5,555,15,Champions
2719000437720.0,193,5,20522.92,1,3,4,134,8,Potential
2719000437737.0,147,3,8081.26,1,2,2,122,5,At Risk
2719000437744.0,212,2,2377.48,1,1,1,111,3,Lost
2719000437775.0,2,6,12825.0,5,3,3,533,11,Loyal
2719000437799.0,89,2,6690.0,2,1,2,212,5,At Risk
2719000455014.0,135,1,700.0,1,1,1,111,3,Lost
2719000455021.0,115,1,8340.0,1,1,2,112,4,At Risk
2719000455038.0,5,21,25623.98,5,5,4,554,14,Champions
2719000455069.0,49,10,19320.0,3,4,3,343,10,Loyal
2719000455076.0,129,3,14010.0,1,2,3,123,6,Potential
2719000455083.0,63,3,30910.0,2,2,4,224,8,Potential
2719000455090.0,3,17,22306.0,5,5,4,554,14,Champions
2719000455106.0,13,3,4310.0,4,2,1,421,7,Potential
2719000455113.0,130,1,3138.5,1,1,1,111,3,Lost
2719000455144.0,5,2,6295.0,5,1,2,512,8,Potential
2719000455151.0,131,1,14065.0,1,1,3,113,5,At Risk
2719000455168.0,2,9,29338.2,5,4,4,544,13,Champions
2719000455175.0,119,2,10870.0,1,1,3,113,5,At Risk
2719000455199.0,16,14,12176.92,4,5,3,453,12,Champions
2719000455212.0,106,2,14170.0,2,1,3,213,6,Potential
2719000455236.0,1,8,36736.74,5,4,4,544,13,Champions
2719000455250.0,34,2,19845.48,3,1,3,313,7,Potential
2719000455267.0,5,8,9199.7,5,4,2,542,11,Loyal
2719000455274.0,117,2,650.0,1,1,1,111,3,Lost
2719000455281.0,95,3,7365.0,2,2,2,222,6,Potential
2719000455298.0,133,1,2800.0,1,1,1,111,3,Lost
2719000455304.0,33,3,25170.0,3,2,4,324,9,Loyal
2719000455311.0,3,3,29370.0,5,2,4,524,11,Loyal
2719000455328.0,43,3,12854.720000000001,3,2,3,323,8,Potential
2719000455335.0,2,4,96934.2,5,3,5,535,13,Champions
2719000455342.0,109,2,20970.0,2,1,4,214,7,Potential
2719000455359.0,9,4,47475.0,4,3,5,435,12,Champions
2719000455366.0,28,10,39452.06,3,4,4,344,11,Loyal
2719000455373.0,106,2,8440.0,2,1,2,212,5,At Risk
2719000455380.0,47,3,17055.7,3,2,3,323,8,Potential
2719000455397.0,1,4,16334.539999999999,5,3,3,533,11,Loyal
2719000455403.0,121,1,13076.8,1,1,3,113,5,At Risk
2719000455410.0,12,13,52467.86,4,5,5,455,14,Champions
2719000455427.0,4,29,35023.18,5,5,4,554,14,Champions
2719000455434.0,55,4,7764.719999999999,2,3,2,232,7,Potential
2719000455441.0,28,16,92578.16,3,5,5,355,13,Champions
2719000455458.0,13,8,7650.0,4,4,2,442,10,Loyal
2719000455465.0,3,13,91553.4,5,5,5,555,15,Champions
2719000455489.0,102,3,22065.0,2,2,4,224,8,Potential
2719000455496.0,137,3,47020.0,1,2,5,125,8,Potential
2719000455519.0,137,1,2260.0,1,1,1,111,3,Lost
2719000455533.0,32,2,14320.0,3,1,3,313,7,Potential
2719000455557.0,37,20,52842.92,3,5,5,355,13,Champions
2719000455564.0,115,2,19820.9,1,1,3,113,5,At Risk
2719000455571.0,10,6,43021.54,4,3,5,435,12,Champions
2719000455588.0,14,53,126396.25,4,5,5,455,14,Champions
2719000455595.0,11,4,25110.0,4,3,4,434,11,Loyal
2719000455601.0,4,22,72432.18,5,5,5,555,15,Champions
2719000455625.0,14,4,18626.14,4,3,3,433,10,Loyal
2719000455632.0,203,1,4260.0,1,1,1,111,3,Lost
2719000455649.0,203,1,2380.0,1,1,1,111,3,Lost
2719000455656.0,169,9,5450.0,1,4,2,142,7,Potential
2719000455663.0,35,7,8370.0,3,4,2,342,9,Loyal
2719000455670.0,17,5,8188.4,4,3,2,432,9,Loyal
2719000455687.0,188,3,12256.33,1,2,3,123,6,Potential
2719000455694.0,161,7,10792.710000000001,1,4,2,142,7,Potential
2719000455700.0,47,18,33819.29,3,5,4,354,12,Champions
2719000455717.0,21,4,33016.64,4,3,4,434,11,Loyal
2719000455724.0,29,11,63497.990000000005,3,4,5,345,12,Champions
2719000455731.0,1,7,36391.56,5,4,4,544,13,Champions
2719000455748.0,7,3,6900.0,5,2,2,522,9,Loyal
2719000455755.0,202,1,1580.0,1,1,1,111,3,Lost
2719000455762.0,200,1,35082.08,1,1,4,114,6,Potential
2719000455779.0,17,3,14040.54,4,2,3,423,9,Loyal
2719000455786.0,201,1,790.0,1,1,1,111,3,Lost
2719000455809.0,107,2,34320.0,2,1,4,214,7,Potential
2719000455816.0,1,11,31465.78,5,4,4,544,13,Champions
2719000455823.0,20,23,29741.09,4,5,4,454,13,Champions
2719000455830.0,4,28,85148.39,5,5,5,555,15,Champions
2719000455854.0,183,2,5487.92,1,1,2,112,4,At Risk
2719000455861.0,69,4,23853.16,2,3,4,234,9,Loyal
2719000455878.0,7,14,10784.48,5,5,2,552,12,Champions
2719000455885.0,133,1,2680.0,1,1,1,111,3,Lost
2719000455892.0,9,32,38975.1,4,5,4,454,13,Champions
2719000455908.0,133,6,1914.52,1,3,1,131,5,At Risk
2719000455915.0,174,3,12514.04,1,2,3,123,6,Potential
2719000455922.0,203,1,6940.0,1,1,2,112,4,At Risk
2719000455939.0,10,51,45367.17,4,5,5,455,14,Champions
2719000455946.0,3,20,79840.0,5,5,5,555,15,Champions
2719000455953.0,75,3,12530.0,2,2,3,223,7,Potential
2719000455960.0,192,2,3045.32,1,1,1,111,3,Lost
2719000455977.0,3,8,39099.020000000004,5,4,4,544,13,Champions
2719000455991.0,209,1,2580.0,1,1,1,111,3,Lost
2719000456004.0,85,9,37810.0,2,4,4,244,10,Loyal
2719000460018.0,177,1,10825.0,1,1,3,113,5,At Risk
2719000460025.0,16,25,68780.14,4,5,5,455,14,Champions
2719000460032.0,61,4,22520.0,2,3,4,234,9,Loyal
2719000460049.0,142,1,20875.0,1,1,4,114,6,Potential
2719000460056.0,1,29,42967.34,5,5,5,555,15,Champions
2719000460063.0,2,20,47883.44,5,5,5,555,15,Champions
2719000460070.0,143,1,450.0,1,1,1,111,3,Lost
2719000460087.0,143,1,6270.0,1,1,2,112,4,At Risk
2719000460094.0,10,4,14170.0,4,3,3,433,10,Loyal
2719000460100.0,132,3,3166.88,1,2,1,121,4,At Risk
2719000460117.0,62,7,32129.96,2,4,4,244,10,Loyal
2719000460124.0,18,9,56759.2,4,4,5,445,13,Champions
2719000460148.0,10,19,32920.72,4,5,4,454,13,Champions
2719000460155.0,23,56,43833.32,3,5,5,355,13,Champions
2719000460179.0,164,1,3240.0,1,1,1,111,3,Lost
2719000460186.0,1,15,38281.0,5,5,4,554,14,Champions
2719000460193.0,124,2,15300.0,1,1,3,113,5,At Risk
2719000460209.0,148,1,1640.0,1,1,1,111,3,Lost
2719000460216.0,147,1,3160.0,1,1,1,111,3,Lost
2719000460223.0,107,9,47242.0,2,4,5,245,11,Loyal
2719000460230.0,62,4,10580.0,2,3,2,232,7,Potential
2719000460247.0,178,1,8705.0,1,1,2,112,4,At Risk
2719000460254.0,175,1,66190.0,1,1,5,115,7,Potential
2719000460261.0,63,4,2630.0,2,3,1,231,6,Potential
2719000460278.0,163,1,1240.0,1,1,1,111,3,Lost
2719000460285.0,9,16,72565.34,4,5,5,455,14,Champions
2719000460292.0,4,30,396340.0,5,5,5,555,15,Champions
2719000460308.0,2,57,84103.88,5,5,5,555,15,Champions
2719000460315.0,154,1,4470.75,1,1,2,112,4,At Risk
2719000460322.0,149,1,1627.8,1,1,1,111,3,Lost
2719000460346.0,16,11,17469.0,4,4,3,443,11,Loyal
2719000460353.0,152,3,11005.0,1,2,3,123,6,Potential
2719000460360.0,100,4,5807.7,2,3,2,232,7,Potential
2719000460377.0,177,1,70880.0,1,1,5,115,7,Potential
2719000460384.0,125,4,35960.0,1,3,4,134,8,Potential
2719000460391.0,14,31,100466.72,4,5,5,455,14,Champions
2719000460407.0,42,8,18445.0,3,4,3,343,10,Loyal
2719000460414.0,178,1,17222.1,1,1,3,113,5,At Risk
2719000460421.0,8,32,198266.37,5,5,5,555,15,Champions
2719000460438.0,2,55,102472.36,5,5,5,555,15,Champions
2719000460445.0,157,3,2470.8599999999997,1,2,1,121,4,At Risk
2719000460452.0,7,6,21005.0,5,3,4,534,12,Champions
2719000460469.0,3,80,224682.16,5,5,5,555,15,Champions
2719000460476.0,8,15,67680.74,5,5,5,555,15,Champions
2719000460483.0,165,1,2868.5,1,1,1,111,3,Lost
2719000460490.0,3,25,44097.36,5,5,5,555,15,Champions
2719000460506.0,166,1,9072.26,1,1,2,112,4,At Risk
2719000460520.0,160,2,13954.2,1,1,3,113,5,At Risk
2719000460537.0,68,4,12624.92,2,3,3,233,8,Potential
2719000460551.0,1,28,46651.340000000004,5,5,5,555,15,Champions
2719000460568.0,3,7,17862.02,5,4,3,543,12,Champions
2719000460582.0,140,2,2020.0,1,1,1,111,3,Lost
2719000460599.0,8,11,9048.36,5,4,2,542,11,Loyal
2719000460605.0,1,4,12873.04,5,3,3,533,11,Loyal
2719000460612.0,79,12,33825.3,2,4,4,244,10,Loyal
2719000460636.0,12,6,5750.0,4,3,2,432,9,Loyal
2719000460643.0,125,2,4934.58,1,1,2,112,4,At Risk
2719000460650.0,14,2,25655.0,4,1,4,414,9,Loyal
2719000460667.0,64,8,23672.04,2,4,4,244,10,Loyal
2719000460674.0,149,1,14350.0,1,1,3,113,5,At Risk
2719000460681.0,141,3,24757.48,1,2,4,124,7,Potential
2719000460698.0,129,2,6170.0,1,1,2,112,4,At Risk
2719000460704.0,76,4,13860.0,2,3,3,233,8,Potential
2719000460711.0,154,2,6860.0,1,1,2,112,4,At Risk
2719000460728.0,116,1,530.0,1,1,1,111,3,Lost
2719000460735.0,36,2,17900.0,3,1,3,313,7,Potential
2719000460742.0,66,1,750.0,2,1,1,211,4,At Risk
2719000460759.0,5,36,231872.76,5,5,5,555,15,Champions
2719000460766.0,31,3,14948.14,3,2,3,323,8,Potential
2719000460773.0,162,1,6920.0,1,1,2,112,4,At Risk
2719000460780.0,164,1,5080.0,1,1,2,112,4,At Risk
2719000460797.0,10,10,59436.9,4,4,5,445,13,Champions
2719000460803.0,35,5,50380.0,3,3,5,335,11,Loyal
2719000460810.0,2,4,34975.0,5,3,4,534,12,Champions
2719000460841.0,115,4,50595.4,1,3,5,135,9,Loyal
2719000460858.0,1,86,94903.81,5,5,5,555,15,Champions
2719000460865.0,144,1,6610.0,1,1,2,112,4,At Risk
2719000460872.0,107,2,8070.0,2,1,2,212,5,At Risk
2719000460889.0,147,1,39570.0,1,1,4,114,6,Potential
2719000460896.0,147,1,43345.0,1,1,5,115,7,Potential
2719000460919.0,142,4,38260.0,1,3,4,134,8,Potential
2719000460926.0,148,2,9800.0,1,1,2,112,4,At Risk
2719000460933.0,74,2,8060.0,2,1,2,212,5,At Risk
2719000460940.0,107,25,52617.8,2,5,5,255,12,Champions
2719000460957.0,5,26,123979.52,5,5,5,555,15,Champions
2719000460964.0,159,1,6108.08,1,1,2,112,4,At Risk
2719000460971.0,159,1,435.0,1,1,1,111,3,Lost
2719000460988.0,30,1,3180.0,3,1,1,311,5,At Risk
2719000460995.0,153,4,14278.5,1,3,3,133,7,Potential
2719000461008.0,1,13,32467.3,5,5,4,554,14,Champions
2719000463002.0,3,42,81985.72,5,5,5,555,15,Champions
2719000478013.0,62,4,39609.82,2,3,4,234,9,Loyal
2719000478020.0,112,1,6570.0,1,1,2,112,4,At Risk
2719000478037.0,102,4,9505.0,2,3,2,232,7,Potential
2719000478044.0,109,1,42170.0,2,1,5,215,8,Potential
2719000478051.0,48,3,30248.1,3,2,4,324,9,Loyal
2719000478068.0,9,9,15167.919999999998,4,4,3,443,11,Loyal
2719000478075.0,47,7,19709.14,3,4,3,343,10,Loyal
2719000478082.0,76,1,1150.0,2,1,1,211,4,At Risk
2719000478099.0,2,5,18587.42,5,3,3,533,11,Loyal
2719000478105.0,55,2,8470.0,2,1,2,212,5,At Risk
2719000478112.0,69,2,38460.32,2,1,4,214,7,Potential
2719000478129.0,2,16,40135.0,5,5,5,555,15,Champions
2719000478136.0,94,2,2100.0,2,1,1,211,4,At Risk
2719000478150.0,65,3,68642.36,2,2,5,225,9,Loyal
2719000478174.0,4,2,10200.0,5,1,2,512,8,Potential
2719000478181.0,108,1,3200.0,2,1,1,211,4,At Risk
2719000478198.0,110,1,21500.0,2,1,4,214,7,Potential
2719000478204.0,111,1,2630.0,1,1,1,111,3,Lost
2719000478211.0,77,1,7630.0,2,1,2,212,5,At Risk
2719000478228.0,2,48,78384.62,5,5,5,555,15,Champions
2719000478235.0,92,1,2050.0,2,1,1,211,4,At Risk
2719000478242.0,82,2,13520.0,2,1,3,213,6,Potential
2719000478259.0,18,7,7110.0,4,4,2,442,10,Loyal
2719000478266.0,72,1,1120.0,2,1,1,211,4,At Risk
2719000478273.0,57,2,10842.58,2,1,3,213,6,Potential
2719000478280.0,7,10,34610.0,5,4,4,544,13,Champions
2719000478297.0,34,2,6955.0,3,1,2,312,6,Potential
2719000478303.0,4,5,11980.0,5,3,3,533,11,Loyal
2719000478310.0,114,1,485.0,1,1,1,111,3,Lost
2719000478327.0,56,2,7130.34,2,1,2,212,5,At Risk
2719000478334.0,64,3,20215.36,2,2,3,223,7,Potential
2719000478341.0,1,26,42179.08,5,5,5,555,15,Champions
2719000478358.0,70,5,51110.119999999995,2,3,5,235,10,Loyal
2719000478365.0,69,4,9530.0,2,3,2,232,7,Potential
2719000478372.0,8,5,14160.0,5,3,3,533,11,Loyal
2719000478389.0,8,38,79964.08,5,5,5,555,15,Champions
2719000478396.0,4,11,47250.72,5,4,5,545,14,Champions
2719000478402.0,104,1,14290.0,2,1,3,213,6,Potential
2719000478419.0,56,1,6040.0,2,1,2,212,5,At Risk
2719000478426.0,58,2,3910.0,2,1,1,211,4,At Risk
2719000478433.0,20,2,42272.7,4,1,5,415,10,Loyal
2719000478440.0,9,5,9550.0,4,3,2,432,9,Loyal
2719000478457.0,9,8,71855.32,4,4,5,445,13,Champions
2719000478464.0,66,2,7539.6,2,1,2,212,5,At Risk
2719000478471.0,73,1,6259.5,2,1,2,212,5,At Risk
2719000478488.0,18,5,16936.0,4,3,3,433,10,Loyal
2719000478495.0,51,2,1170.0,3,1,1,311,5,At Risk
2719000478518.0,56,1,13600.0,2,1,3,213,6,Potential
2719000478525.0,3,10,47995.98,5,4,5,545,14,Champions
2719000478532.0,61,1,8650.0,2,1,2,212,5,At Risk
2719000478549.0,20,13,9918.23,4,5,2,452,11,Loyal
2719000478556.0,29,5,38583.86,3,3,4,334,10,Loyal
2719000478563.0,34,2,12693.44,3,1,3,313,7,Potential
2719000478570.0,61,1,19625.0,2,1,3,213,6,Potential
2719000478587.0,64,1,38535.0,2,1,4,214,7,Potential
